university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
pucv_cl,285824050,Sawwy_,148,210,14,Thu Apr 21 21:14:04 +0000 2011
pucv_cl,1.23893462474887E+018,pvcombativa,155,231,40,Sat Mar 14 21:07:02 +0000 2020
pucv_cl,1.18598323822281E+018,alejandropgh91,10994,1171,338,Sun Oct 20 18:17:04 +0000 2019
pucv_cl,1.22482683113365E+018,Kturrohistorico,14,474,4,Tue Feb 04 22:48:05 +0000 2020
pucv_cl,1.24184443042185E+018,loreemh_,0,24,3,Sun Mar 22 21:49:31 +0000 2020
pucv_cl,153388370,paouhart,386,239,40,Tue Jun 08 12:25:23 +0000 2010
pucv_cl,2758806706,cdiazzamora,134,164,41,Tue Sep 02 00:02:36 +0000 2014
pucv_cl,23026190,ndeino,15,151,42,Fri Mar 06 03:47:07 +0000 2009
pucv_cl,1.19368073493608E+018,CatalinaVegaGa1,0,119,0,Mon Nov 11 00:04:08 +0000 2019
pucv_cl,1.05184509847921E+018,Cmlosvs,1347,1415,120,Mon Oct 15 14:39:48 +0000 2018
pucv_cl,121126497,CindyCornejo79,821,355,123,Mon Mar 08 14:13:03 +0000 2010
pucv_cl,1.24115810394253E+018,ConsueloBravoP4,0,170,0,Sat Mar 21 00:22:18 +0000 2020
pucv_cl,127750740,Luckinfer,825,1620,271,Tue Mar 30 03:55:08 +0000 2010
pucv_cl,222213038,unapcl,6440,5079,8577,Thu Dec 02 19:41:20 +0000 2010
pucv_cl,1.18389570833373E+018,Modelofederal,598,52,11,Tue Oct 15 00:01:54 +0000 2019
pucv_cl,141304370,GoTa_C,424,474,88,Fri May 07 18:38:56 +0000 2010
pucv_cl,1.19687963221104E+018,rea_udla,60,272,214,Tue Nov 19 19:55:24 +0000 2019
pucv_cl,3680025196,javierfbl,49,118,9,Thu Sep 17 00:02:35 +0000 2015
pucv_cl,1.24105561001298E+018,EduardoDazAcua1,21,352,26,Fri Mar 20 17:34:57 +0000 2020
pucv_cl,181656642,EricTrasancos,1699,264,102,Sun Aug 22 19:08:14 +0000 2010
pucv_cl,244373176,roojerez,26,85,20,Sat Jan 29 04:48:24 +0000 2011
pucv_cl,174451486,wokeupsleepy,1852,389,398,Tue Aug 03 23:38:40 +0000 2010
pucv_cl,9.46224998603215E+017,GabyMamaniRojas,2,110,4,Thu Dec 28 03:43:14 +0000 2017
pucv_cl,309860334,arnoldovidalb,146,76,28,Thu Jun 02 20:00:28 +0000 2011
pucv_cl,1.18572378268784E+018,shoesingcl,35,156,10,Sun Oct 20 01:06:40 +0000 2019
pucv_cl,3131809967,chubox777,6,31,1,Fri Apr 03 23:01:37 +0000 2015
pucv_cl,3338340675,natty_gonzdi,57,505,27,Sun Jun 21 06:09:58 +0000 2015
pucv_cl,9.12054956399714E+017,Jesusmome90,143,142,19,Sun Sep 24 20:43:41 +0000 2017
pucv_cl,9.92763360105124E+017,LiliDiazGuti,73,232,5,Sat May 05 13:50:04 +0000 2018
pucv_cl,173538318,ameypinto,3563,1207,530,Sun Aug 01 19:08:16 +0000 2010
pucv_cl,8.94290028687368E+017,LeonardoBehrens,56,208,10,Sun Aug 06 20:12:12 +0000 2017
pucv_cl,1.14804786415464E+018,Andresroxg,84,104,1,Mon Jul 08 01:55:15 +0000 2019
pucv_cl,9.27718313727349E+017,ObservadorChile,1660,2331,676,Tue Nov 07 02:04:16 +0000 2017
pucv_cl,1.24042815821577E+018,Susan78989719,2,10,0,Thu Mar 19 00:01:57 +0000 2020
pucv_cl,1.21545717551193E+018,GEIMA10,73,131,40,Fri Jan 10 02:16:05 +0000 2020
pucv_cl,1.13279827430021E+018,FrancoGS11,4621,277,692,Sun May 26 23:58:49 +0000 2019
pucv_cl,9.04550818531201E+017,ChaloBinario,5,3,0,Mon Sep 04 03:44:55 +0000 2017
pucv_cl,2218555266,carrotlatigable,24374,506,959,Wed Nov 27 23:01:51 +0000 2013
pucv_cl,1.21470139734785E+018,Simn62429371,0,39,0,Wed Jan 08 00:12:42 +0000 2020
pucv_cl,1.24030786929728E+018,MatasHenrquez4,0,4,0,Wed Mar 18 16:03:46 +0000 2020
pucv_cl,1.01977691987161E+018,MeDicenYuuri,698,751,44,Thu Jul 19 02:52:19 +0000 2018
pucv_cl,104036935,juandedioscor,51623,3060,1060,Tue Jan 12 02:03:07 +0000 2010
pucv_cl,1.1857166558271E+018,MrtnGlz,1,7,5,Sun Oct 20 00:37:54 +0000 2019
pucv_cl,1.18594481672884E+018,pabloroman94,322,317,11,Sun Oct 20 15:44:20 +0000 2019
pucv_cl,1.2400735724728E+018,Francis22718750,5,34,2,Wed Mar 18 00:32:46 +0000 2020
pucv_cl,1.2400735724728E+018,Francis22718750,5,34,2,Wed Mar 18 00:32:46 +0000 2020
pucv_cl,1.22187344652472E+018,Ramxnwave,0,14,0,Mon Jan 27 19:12:05 +0000 2020
pucv_cl,1.13822081671224E+018,Eliana11789140,96,168,5,Mon Jun 10 23:06:04 +0000 2019
pucv_cl,1.23996866519106E+018,JosefaM48803858,0,3,0,Tue Mar 17 17:35:55 +0000 2020
pucv_cl,7.75860101789917E+017,mabstriker,1,9,0,Wed Sep 14 00:53:58 +0000 2016
pucv_cl,55680037,sancano22,29,83,92,Fri Jul 10 22:14:25 +0000 2009
pucv_cl,1.00627080061648E+018,Dorian39740257,39,28,1,Mon Jun 11 20:23:49 +0000 2018
pucv_cl,1.23991222019411E+018,Eduardo96867105,0,3,1,Tue Mar 17 13:51:47 +0000 2020
pucv_cl,1.23991213262136E+018,lukas_catalan,0,3,0,Tue Mar 17 13:51:20 +0000 2020
pucv_cl,391113370,Patoooo_10,651,344,60,Sat Oct 15 02:22:49 +0000 2011
pucv_cl,1.09582090596664E+018,Rodrigo90585508,149,79,0,Wed Feb 13 23:03:58 +0000 2019
pucv_cl,3157777815,galobknacab,890,32,55,Sat Apr 11 21:59:16 +0000 2015
pucv_cl,1.10999082178332E+018,mufasa_don,11,69,2,Mon Mar 25 01:30:09 +0000 2019
pucv_cl,1.1714150270789E+018,Marcela83556190,0,560,3,Tue Sep 10 13:28:31 +0000 2019
pucv_cl,9.692256701686E+017,katcanmadgmail1,86,1079,246,Thu Mar 01 14:59:41 +0000 2018
pucv_cl,2977724832,DemoSandoval,3,52,6,Mon Jan 12 22:11:41 +0000 2015
pucv_cl,9.84229512773849E+017,paulihr97,60,168,19,Thu Apr 12 00:39:36 +0000 2018
pucv_cl,1.2396921857355E+018,MedelWaleska,0,58,1,Mon Mar 16 23:17:18 +0000 2020
pucv_cl,45568950,ericson077,868,371,106,Mon Jun 08 13:54:09 +0000 2009
pucv_cl,2850441110,kalub_n,0,98,4,Fri Oct 10 14:18:38 +0000 2014
pucv_cl,7.68586623927845E+017,moirakhaleesi,513,79,79,Wed Aug 24 23:11:45 +0000 2016
pucv_cl,1.11472006898062E+018,Natalia40372029,1,12,0,Sun Apr 07 02:42:29 +0000 2019
pucv_cl,1.23780125145213E+018,Gazelookapp1,0,200,4,Wed Mar 11 18:03:40 +0000 2020
pucv_cl,367444457,suhxdud,8040,34,49,Sun Sep 04 00:12:51 +0000 2011
pucv_cl,1.08518179361407E+018,nicovass99,3,4,0,Tue Jan 15 14:27:56 +0000 2019
pucv_cl,74843136,xchileyorechazo,272,535,269,Wed Sep 16 21:28:31 +0000 2009
pucv_cl,1.23956888233719E+018,Gladys74178655,1,21,2,Mon Mar 16 15:07:29 +0000 2020
pucv_cl,204049228,PedroVarasB,353,670,1006,Sun Oct 17 20:15:22 +0000 2010
pucv_cl,1.18564119713991E+018,MariaJoseft_21,6,26,3,Sat Oct 19 19:38:03 +0000 2019
pucv_cl,1.23956471703264E+018,SAMUELG96517684,0,18,0,Mon Mar 16 14:50:46 +0000 2020
pucv_cl,2490782792,Voldkk,42,87,1,Mon May 12 03:41:38 +0000 2014
pucv_cl,8.55952629683425E+017,Dimm99Diego,0,8,0,Sun Apr 23 01:13:04 +0000 2017
pucv_cl,9.3701898494747E+017,DemagogoG,359,150,60,Sat Dec 02 18:01:49 +0000 2017
pucv_cl,1.04189467490934E+018,Sebasti57206121,0,20,1,Tue Sep 18 03:40:22 +0000 2018
pucv_cl,348784249,CarolinaEerpel,1171,268,129,Fri Aug 05 00:28:43 +0000 2011
pucv_cl,1.13106099694727E+018,CardemilC,176,103,20,Wed May 22 04:55:30 +0000 2019
pucv_cl,1.18383701216558E+018,facultaddefarm1,87,7,33,Mon Oct 14 20:09:59 +0000 2019
pucv_cl,1.23860828006433E+018,Andreas28052970,1,98,1,Fri Mar 13 23:30:10 +0000 2020
pucv_cl,2319473018,charlos2004,0,85,0,Thu Jan 30 20:18:24 +0000 2014
pucv_cl,828249775,marcefritz,2,52,10,Mon Sep 17 03:22:29 +0000 2012
pucv_cl,2177223951,jcgutierreze,19752,1260,479,Mon Nov 11 19:07:15 +0000 2013
pucv_cl,1.23933817175588E+018,GianFra56930638,0,3,0,Sun Mar 15 23:50:41 +0000 2020
pucv_cl,1.23932366404841E+018,yairaaa_st,0,12,0,Sun Mar 15 22:53:03 +0000 2020
pucv_cl,108277226,profesortbaker,463723,19915,18559,Mon Jan 25 12:25:39 +0000 2010
pucv_cl,9.56738378568909E+017,BarrosCabeza,288,699,16,Fri Jan 26 03:59:39 +0000 2018
pucv_cl,308090937,NeoNativo,42,213,32,Mon May 30 20:23:45 +0000 2011
pucv_cl,1.04647693900181E+018,JorgitOasis,71,153,18,Sun Sep 30 19:08:39 +0000 2018
pucv_cl,3270391549,marquino08,257,142,33,Mon Jul 06 20:57:37 +0000 2015
pucv_cl,1.12730669509559E+018,VillanuevaBasti,43,34,6,Sat May 11 20:17:15 +0000 2019
pucv_cl,1.23312100923197E+018,CaroTT13,0,21,0,Thu Feb 27 20:05:46 +0000 2020
pucv_cl,1.23927265329645E+018,jsls95,884,90,42,Sun Mar 15 19:30:09 +0000 2020
pucv_cl,334521275,vaniafpp,4627,303,230,Wed Jul 13 06:59:35 +0000 2011
pucv_cl,1.09359046472341E+018,dillybooy,324,224,237,Thu Feb 07 19:20:59 +0000 2019
pucv_cl,1.23925770013289E+018,TATIANAGARATE4,0,1,0,Sun Mar 15 18:30:46 +0000 2020
pucv_cl,1.19324449369852E+018,gisefabiolagma1,282,149,11,Sat Nov 09 19:10:45 +0000 2019
pucv_cl,394678344,OmarVarasRiffo,2667,108,43,Thu Oct 20 13:17:30 +0000 2011
pucv_cl,15572413,cristobalsparza,9,729,112,Wed Jul 23 21:14:18 +0000 2008
pucv_cl,1.21115890701756E+018,twiteoenelwater,254,64,13,Sun Dec 29 05:36:10 +0000 2019
pucv_cl,192030140,Clauditadays,700,197,181,Sat Sep 18 00:32:18 +0000 2010
pucv_cl,1.18556302248973E+018,S4rc4sticN,1,9,5,Sat Oct 19 14:27:26 +0000 2019
pucv_cl,105878863,panchoaste,1773,1026,144,Sun Jan 17 20:10:54 +0000 2010
pucv_cl,168951181,auro_shen,5068,291,290,Wed Jul 21 04:50:59 +0000 2010
pucv_cl,1.23923901916005E+018,Sabrina24863638,0,3,0,Sun Mar 15 17:16:54 +0000 2020
pucv_cl,1.18576103877348E+018,vicho_9000,16,62,3,Sun Oct 20 03:34:54 +0000 2019
pucv_cl,7.24333532731023E+017,Conny2002C,662,237,231,Sun Apr 24 20:25:46 +0000 2016
pucv_cl,1.0060150966682E+018,Elizabe83591858,0,47,4,Mon Jun 11 03:27:44 +0000 2018
pucv_cl,3022566646,Valy__96,652,151,36,Sat Feb 07 01:56:07 +0000 2015
pucv_cl,1.04561284703059E+018,pride_code,40,76,2,Fri Sep 28 09:55:04 +0000 2018
pucv_cl,2950513618,PaulaOlivaresRe,279,350,31,Tue Dec 30 02:43:03 +0000 2014
pucv_cl,2505826566,DADDADAADDA,109,690,236,Sun May 18 23:54:27 +0000 2014
pucv_cl,556930264,mem3899,2,166,15,Wed Apr 18 14:51:54 +0000 2012
pucv_cl,722673272,johis_alvarado,4880,1045,578,Sat Jul 28 19:06:55 +0000 2012
pucv_cl,159285001,chentople,73,147,38,Thu Jun 24 23:53:54 +0000 2010
pucv_cl,391038763,paula_pavez,97,757,89,Fri Oct 14 23:22:36 +0000 2011
pucv_cl,4560430756,StraFlo5,191,190,7,Mon Dec 21 20:13:52 +0000 2015
pucv_cl,34350497,jorgevenegas,17085,292,235,Wed Apr 22 18:21:13 +0000 2009
pucv_cl,1.19405426430757E+018,FubukiMei,308,98,3,Tue Nov 12 00:48:27 +0000 2019
pucv_cl,842746723,carolinehc73,1,83,8,Mon Sep 24 01:35:41 +0000 2012
pucv_cl,33644180,I_am_Santoro,625,549,365,Mon Apr 20 20:10:01 +0000 2009
pucv_cl,1.14903212278464E+018,Legalnews_cl,1810,396,227,Wed Jul 10 19:06:20 +0000 2019
pucv_cl,1.1875313737305E+018,OpCarito,416,212,38,Fri Oct 25 00:48:47 +0000 2019
pucv_cl,779200093,perjam_8,80,200,24,Sat Aug 25 00:11:07 +0000 2012
pucv_cl,1.23922081018489E+018,HikenLaw,0,3,0,Sun Mar 15 16:04:14 +0000 2020
pucv_cl,1.1944020863871E+018,Mary68266038,10,309,8,Tue Nov 12 23:50:34 +0000 2019
pucv_cl,118728682,Julygomez1986,2851,1057,397,Mon Mar 01 15:43:11 +0000 2010
pucv_cl,951619170,eschra_mos,891,125,26,Fri Nov 16 12:48:06 +0000 2012
pucv_cl,7.15012786208817E+017,CastilloT_Leo,603,859,230,Wed Mar 30 03:08:27 +0000 2016
pucv_cl,1.19572744216344E+018,JaviQuispe2,48,80,10,Sat Nov 16 15:37:02 +0000 2019
pucv_cl,610407643,mvasquezp1970,85,142,42,Sun Jun 17 01:13:23 +0000 2012
pucv_cl,1.19284800893903E+018,Gianni_santito,0,52,0,Fri Nov 08 16:55:15 +0000 2019
pucv_cl,1.2392066288362E+018,Alejana65737235,1,108,1,Sun Mar 15 15:07:54 +0000 2020
pucv_cl,1.18641749012299E+018,tobalosaurio,3,52,3,Mon Oct 21 23:02:37 +0000 2019
pucv_cl,1.23455759029976E+018,ConectadoQuinta,792,1163,195,Mon Mar 02 19:14:32 +0000 2020
pucv_cl,227166942,ysbet_tely,10,114,57,Thu Dec 16 03:08:39 +0000 2010
pucv_cl,1.22572789894812E+018,Isaac74997322,0,3,0,Fri Feb 07 10:28:16 +0000 2020
pucv_cl,1.23457529958679E+018,Manteni25085266,99,439,25,Mon Mar 02 20:24:39 +0000 2020
pucv_cl,147788366,Christianrdiaz,215,402,68,Tue May 25 01:57:59 +0000 2010
pucv_cl,1896254881,richard73967770,84,44,1,Mon Sep 23 05:21:28 +0000 2013
pucv_cl,717233304,Dari_246,1143,233,112,Thu Jul 26 02:37:30 +0000 2012
pucv_cl,1.18593368895936E+018,satigtom77,44,41,2,Sun Oct 20 15:00:09 +0000 2019
pucv_cl,63135799,jodo72,29,211,45,Wed Aug 05 13:44:44 +0000 2009
pucv_cl,100128322,faveranga,29619,181,446,Tue Dec 29 04:02:48 +0000 2009
pucv_cl,120430545,cristrr,133,244,64,Sat Mar 06 12:05:28 +0000 2010
pucv_cl,368609388,KroRapel,249,127,21,Mon Sep 05 22:49:11 +0000 2011
pucv_cl,8.37405596454433E+017,reb_parker,1861,508,30,Thu Mar 02 20:53:47 +0000 2017
pucv_cl,1415739403,vmartinezppark,1302,744,224,Thu May 09 14:57:13 +0000 2013
pucv_cl,204154584,eledoarias,1911,346,136,Mon Oct 18 01:43:58 +0000 2010
pucv_cl,1.23916345954105E+018,FabiolaVillag12,0,21,0,Sun Mar 15 12:16:20 +0000 2020
pucv_cl,243738512,caropazqui,530,245,30,Thu Jan 27 18:15:37 +0000 2011
pucv_cl,65810303,mlobospe,28,40,22,Sat Aug 15 03:09:28 +0000 2009
pucv_cl,168829227,spra1981,510,1927,297,Tue Jul 20 22:15:07 +0000 2010
pucv_cl,1341748680,chrisper1971,2493,132,94,Wed Apr 10 12:16:19 +0000 2013
pucv_cl,1.23167357992374E+018,rodrigomarinve1,30,93,1,Sun Feb 23 20:14:18 +0000 2020
pucv_cl,132178161,liouno,8880,1415,971,Mon Apr 12 14:06:17 +0000 2010
pucv_cl,711485209,little_sugar_24,1638,378,43,Mon Jul 23 00:08:04 +0000 2012
pucv_cl,1.0044167033868E+018,NariP7,1328,499,12,Wed Jun 06 17:36:18 +0000 2018
pucv_cl,102547973,ClauSotop,1,131,4,Thu Jan 07 02:17:18 +0000 2010
pucv_cl,1.23884225438466E+018,crisbelgac,17,124,2,Sat Mar 14 14:59:54 +0000 2020
pucv_cl,1.18681261355823E+018,pablovcampos1,0,53,2,Wed Oct 23 01:12:44 +0000 2019
pucv_cl,1.15198884140802E+018,KrishnaAravena8,15,49,1,Thu Jul 18 22:55:17 +0000 2019
pucv_cl,100392790,davichon2,13803,1811,328,Wed Dec 30 03:34:12 +0000 2009
pucv_cl,1.23028805163882E+018,Stixgma_e,0,53,3,Thu Feb 20 00:28:47 +0000 2020
pucv_cl,299283637,makrivera,308,344,22,Sun May 15 20:21:13 +0000 2011
pucv_cl,241530808,pipeterov,24196,1886,2057,Sat Jan 22 13:53:30 +0000 2011
pucv_cl,181704161,Andres_celedon,87,99,37,Sun Aug 22 21:30:51 +0000 2010
pucv_cl,392356624,michelledelgad6,65,87,24,Sun Oct 16 22:26:10 +0000 2011
pucv_cl,7.33300647831974E+017,Marco47575539,13,135,8,Thu May 19 14:17:53 +0000 2016
pucv_cl,209034755,pamela_gomez_s,11857,1049,1776,Thu Oct 28 11:50:49 +0000 2010
pucv_cl,188526788,carcubillos,15115,2266,888,Wed Sep 08 23:14:56 +0000 2010
pucv_cl,1.22153437749626E+018,root_chile,40,353,14,Sun Jan 26 20:44:35 +0000 2020
pucv_cl,1.02809394615575E+018,julio_rambru,529,222,37,Sat Aug 11 01:41:12 +0000 2018
pucv_cl,258476175,diganme_sole,67717,2830,3694,Sun Feb 27 20:22:35 +0000 2011
pucv_cl,4006556476,chanchita35,968,135,81,Wed Oct 21 02:49:48 +0000 2015
pucv_cl,1.04248332125365E+018,Seb_536,15285,299,207,Wed Sep 19 18:39:26 +0000 2018
pucv_cl,1.08742977833506E+018,Joaquin1094,0,8,0,Mon Jan 21 19:20:37 +0000 2019
pucv_cl,705378170,MajoooSilva,257,216,57,Thu Jul 19 16:36:15 +0000 2012
pucv_cl,84747760,LeoKut,1747,146,35,Sat Oct 24 02:29:52 +0000 2009
pucv_cl,163938244,halcondesanbdo,5381,1503,215,Wed Jul 07 16:59:45 +0000 2010
pucv_cl,88463350,Francisco_SW,15835,1872,922,Sun Nov 08 17:23:37 +0000 2009
pucv_cl,1.00157168790369E+018,NonChispon,766,73,17,Tue May 29 21:11:13 +0000 2018
pucv_cl,1.23888534569088E+018,Hugo20058806,2,132,1,Sat Mar 14 17:51:07 +0000 2020
pucv_cl,1.23916651163966E+018,Claudia66580566,63,47,2,Sun Mar 15 12:28:35 +0000 2020
pucv_cl,7.51205864225251E+017,JohnBastias,11,92,11,Fri Jul 08 00:06:49 +0000 2016
pucv_cl,1450536986,LiempiKarin,752,128,13,Thu May 23 04:24:47 +0000 2013
pucv_cl,1020530144,Vanezza_Morales,7461,433,304,Tue Dec 18 19:53:57 +0000 2012
pucv_cl,1382749693,PACorreaR,436,791,117,Fri Apr 26 19:48:39 +0000 2013
pucv_cl,2551388186,Nisen00,224,74,10,Sat Jun 07 02:14:47 +0000 2014
pucv_cl,7.77667336996286E+017,diegoturboman11,358,760,40,Mon Sep 19 00:35:16 +0000 2016
pucv_cl,7.01884509114004E+017,anaiss_p,79,71,12,Mon Feb 22 21:41:22 +0000 2016
pucv_cl,1.20380023671356E+018,ignaciaigtom,0,52,0,Sun Dec 08 22:15:34 +0000 2019
pucv_cl,1.2142422117573E+018,pooooou__,0,9,1,Mon Jan 06 17:48:06 +0000 2020
pucv_cl,1.08665716512802E+018,Claxee,5,7,3,Sat Jan 19 16:10:32 +0000 2019
pucv_cl,7.76572858222932E+017,Diegobernal285,615,200,20,Fri Sep 16 00:06:12 +0000 2016
pucv_cl,1.10524464123291E+018,Dannii_lov0192,1027,165,88,Mon Mar 11 23:10:31 +0000 2019
pucv_cl,2675515705,knylezz,658,116,30,Thu Jul 24 00:26:58 +0000 2014
pucv_cl,9.34862031752258E+017,Phyllo_Terribi,62,174,6,Sun Nov 26 19:10:52 +0000 2017
pucv_cl,1.22447952661434E+018,LuisMal12502427,106,70,0,Mon Feb 03 23:47:43 +0000 2020
pucv_cl,8.25510918096351E+017,sulfito_ito,9,92,0,Sun Jan 29 01:08:34 +0000 2017
pucv_cl,3355886571,_Acdiel,124,65,6,Fri Jul 03 00:37:03 +0000 2015
pucv_cl,1.19769403325624E+018,Ester84790764,0,6,0,Fri Nov 22 01:51:53 +0000 2019
pucv_cl,360660972,patuka_75,218,261,64,Tue Aug 23 15:23:06 +0000 2011
pucv_cl,76765378,Quiltehue_08,79,160,35,Wed Sep 23 21:42:25 +0000 2009
pucv_cl,910597896,marcos_msalas21,11,49,4,Sun Oct 28 16:09:15 +0000 2012
pucv_cl,3131982657,sanpanchino,4692,844,232,Sat Apr 04 00:57:17 +0000 2015
pucv_cl,8.81529516102996E+017,monta1916,0,45,6,Sun Jul 02 15:06:29 +0000 2017
pucv_cl,9.42552406507877E+017,silvia94177253,23,44,4,Mon Dec 18 00:29:40 +0000 2017
pucv_cl,95681949,lisaarac,2781,376,79,Wed Dec 09 16:40:51 +0000 2009
pucv_cl,576697405,Hector__Lorca,177,173,26,Fri May 11 00:27:52 +0000 2012
pucv_cl,332272032,19_valen,599,319,125,Sat Jul 09 14:23:18 +0000 2011
pucv_cl,3311511605,pdelacerdasiena,553,155,56,Sun Jun 07 04:55:57 +0000 2015
pucv_cl,8.35946108371227E+017,MarceloBerrios_,830,1756,98,Sun Feb 26 20:14:18 +0000 2017
pucv_cl,120507295,LoreVillagran,198,223,25,Sat Mar 06 16:59:11 +0000 2010
pucv_cl,1.08233367270194E+018,alonso_dns,56,279,23,Mon Jan 07 17:50:31 +0000 2019
pucv_cl,173908991,Macarena_Reyes,310,244,141,Mon Aug 02 17:20:15 +0000 2010
pucv_cl,733287588,LuisRMC73,124,33,3,Thu Aug 02 18:08:40 +0000 2012
pucv_cl,1.13385921258766E+018,JeremyG82964954,12,12,2,Wed May 29 22:14:37 +0000 2019
pucv_cl,1.07868649728761E+018,antoniomoz_,574,197,30,Fri Dec 28 16:17:56 +0000 2018
pucv_cl,453902017,juanangelm2012,22,171,12,Tue Jan 03 12:06:36 +0000 2012
pucv_cl,9.53361695812055E+017,Tablespoonofsal,993,79,32,Tue Jan 16 20:21:55 +0000 2018
pucv_cl,523271679,MirandaAguila,2297,567,171,Tue Mar 13 13:44:26 +0000 2012
pucv_cl,62268656,duffvreg,1403,312,69,Sun Aug 02 14:23:19 +0000 2009
pucv_cl,1.16356501503683E+018,JehAsesorias,73,186,13,Mon Aug 19 21:35:28 +0000 2019
pucv_cl,148574909,rositalucila,6968,1062,219,Thu May 27 01:57:59 +0000 2010
pucv_cl,150035620,jujoroldan,3086,1243,332,Sun May 30 22:29:32 +0000 2010
pucv_cl,3022624433,ElReMeCe,10,146,8,Sat Feb 07 03:46:04 +0000 2015
pucv_cl,3030509759,PaulaRecabarren,2324,941,226,Wed Feb 11 15:15:46 +0000 2015
pucv_cl,591364265,maracenag,52,122,11,Sun May 27 00:14:45 +0000 2012
pucv_cl,536749844,Mony_MARVI,15,27,9,Sun Mar 25 23:50:26 +0000 2012
pucv_cl,2706579701,VergaraBenitez,434,468,261,Sun Jul 13 09:46:51 +0000 2014
pucv_cl,1.09838843220686E+018,diegomarinb17,2113,56,75,Thu Feb 21 01:06:24 +0000 2019
pucv_cl,1.22832406625332E+018,felipea34711877,0,16,0,Fri Feb 14 14:24:29 +0000 2020
pucv_cl,1.18645249229865E+018,rlaycook1,0,16,0,Tue Oct 22 01:21:45 +0000 2019
pucv_cl,1.04077272160348E+018,Ardilu5,1014,185,31,Sat Sep 15 01:22:08 +0000 2018
pucv_cl,162935933,clauenfermera,1112,1632,557,Mon Jul 05 03:16:14 +0000 2010
pucv_cl,1246164510,jcpinap7,418,146,100,Wed Mar 06 14:06:14 +0000 2013
pucv_cl,120163246,Cinthya_Carduii,708,367,56,Fri Mar 05 17:12:11 +0000 2010
pucv_cl,262672547,PabloAMN90,24,87,4,Tue Mar 08 14:35:05 +0000 2011
pucv_cl,4171525641,Huguicho_Barra,18,174,34,Thu Nov 12 13:40:16 +0000 2015
pucv_cl,2717429134,its_PilarK,25,143,18,Sat Jul 19 03:43:19 +0000 2014
pucv_cl,37107798,Maurotofte,114,383,126,Sat May 02 01:51:43 +0000 2009
pucv_cl,166704840,pauly_astudillo,1749,967,281,Wed Jul 14 20:21:11 +0000 2010
pucv_cl,1.23916623867436E+018,MCGG88961592,0,2,1,Sun Mar 15 12:27:32 +0000 2020
pucv_cl,1.23916579838569E+018,Julian_danielbs,1,8,0,Sun Mar 15 12:25:48 +0000 2020
pucv_cl,9.78334451460604E+017,mrscook30694693,8,19,0,Mon Mar 26 18:14:44 +0000 2018
pucv_cl,231937547,criveror,525,447,158,Wed Dec 29 21:48:40 +0000 2010
pucv_cl,1.21643427085364E+018,clau2105958624,11,84,8,Sun Jan 12 18:58:40 +0000 2020
pucv_cl,9.30968658586882E+017,ssandovalc21,26,130,13,Thu Nov 16 01:19:59 +0000 2017
pucv_cl,1.23708973574875E+018,MORLANDOCASTRO1,50,43,0,Mon Mar 09 18:56:02 +0000 2020
pucv_cl,1.05928191463126E+018,Pablo35551812,0,19,0,Mon Nov 05 03:11:03 +0000 2018
pucv_cl,1.1461866144415E+018,hacomunes,22,143,9,Tue Jul 02 22:39:18 +0000 2019
pucv_cl,115502993,isaubel,376,342,76,Thu Feb 18 21:42:29 +0000 2010
pucv_cl,18107357,agropaulo,7745,1549,634,Sat Dec 13 23:47:15 +0000 2008
pucv_cl,8.35976133552263E+017,JFCJ97,1616,171,39,Sun Feb 26 22:13:36 +0000 2017
pucv_cl,172070760,FranciscaCorail,2441,149,99,Wed Jul 28 21:04:56 +0000 2010
pucv_cl,79191010,mercury1956,43,243,14,Fri Oct 02 14:15:23 +0000 2009
pucv_cl,1551078578,germanahyandry,0,79,7,Thu Jun 27 17:07:41 +0000 2013
pucv_cl,99286701,valbaezaa,1674,140,46,Fri Dec 25 13:46:11 +0000 2009
pucv_cl,907100112,jeanefariasp,43,23,19,Sat Oct 27 01:11:06 +0000 2012
pucv_cl,1.1944338076189E+018,juanithoxic_hd,44,277,109,Wed Nov 13 01:56:35 +0000 2019
pucv_cl,105278779,juanfmarinm,699,165,131,Fri Jan 15 22:40:37 +0000 2010
pucv_cl,1.22723162447299E+018,JavierJ61137676,19,483,8,Tue Feb 11 14:03:31 +0000 2020
pucv_cl,900842917,apizarroq,1583,629,253,Wed Oct 24 00:08:02 +0000 2012
pucv_cl,239986850,Juanpcristi,63,57,32,Tue Jan 18 22:19:26 +0000 2011
pucv_cl,170151426,lola_cerda,24,71,1,Sat Jul 24 02:08:43 +0000 2010
pucv_cl,564946693,josignacc,3954,264,37,Fri Apr 27 21:52:57 +0000 2012
pucv_cl,7.26023021857767E+017,corazonesroj0s_,3055,254,267,Fri Apr 29 12:19:12 +0000 2016
pucv_cl,562112025,tije92,17,37,3,Tue Apr 24 13:38:31 +0000 2012
pucv_cl,1.23389797208735E+018,borbaran_carmen,38404,1009,212,Sat Feb 29 23:34:20 +0000 2020
pucv_cl,460573757,protectresss,190,125,22,Tue Jan 10 22:15:34 +0000 2012
pucv_cl,67124152,verdepalta,2875,1521,662,Wed Aug 19 21:15:12 +0000 2009
pucv_cl,125956841,CE2UGO,5925,1109,878,Wed Mar 24 11:45:11 +0000 2010
pucv_cl,149553503,NikolasM__,21050,389,338,Sat May 29 15:50:16 +0000 2010
